station,Date,Time,ENTERO,WATER_TEMP,DO,PH,CHLOROPHYLL,DENSITY,FECAL,SALINITY,AIR_TEMP,HUMIDITY,WINDSPEED,CLOUD_COVER,SOLAR_RADIATION
I19,10/27/2021,11:00,6.666666666666667,13.329999999999998,6.493333333333333,7.836666666666666,1.9000000000000001,25.135666666666665,48.0,33.46233333333333,72.5,35.43,3.4,0.0,595.0
I19,10/28/2020,11:00,2.0,16.136666666666667,6.433333333333333,7.966666666666668,2.7566666666666664,24.533,2.0,33.46233333333333,72.0,16.07,0.0,0.0,566.0
I19,10/4/2021,11:00,2.6666666666666665,17.283333333333335,8.396666666666667,8.073333333333332,3.0933333333333333,24.235333333333333,2.0,33.424,81.0,26.8,4.8,75.3,388.0
I19,10/5/2020,11:00,13.333333333333334,19.533333333333335,8.17,8.123333333333333,4.046666666666667,23.719333333333335,4.666666666666667,33.47333333333333,83.8,35.32,4.7,42.3,670.0
I19,11/11/2020,11:00,2.0,14.066666666666668,6.336666666666667,7.973333333333334,1.2966666666666666,25.016333333333336,23.333333333333332,33.504333333333335,64.4,40.83,4.0,8.4,669.0
I19,11/16/2021,11:00,2.0,15.456666666666669,7.976666666666667,7.96,2.216666666666667,24.679000000000002,2.0,33.45366666666666,60.2,81.59,4.8,75.3,367.0
I19,11/17/2020,11:00,2.0,14.373333333333335,7.140000000000001,7.97,3.4566666666666666,24.980999999999998,2.0,33.54233333333334,74.5,23.78,5.4,30.2,637.0
I19,11/2/2020,11:00,24.0,17.956666666666667,8.023333333333333,8.213333333333333,3.6300000000000003,24.131333333333334,2.6666666666666665,33.49699999999999,69.7,68.88,6.2,23.3,656.0
I19,11/2/2021,11:00,2.0,14.736666666666666,7.523333333333333,7.93,2.7266666666666666,24.81833333333333,2.6666666666666665,33.43033333333333,63.0,76.16,9.2,75.3,519.0
I19,11/22/2021,10:00,2.0,14.186666666666667,7.003333333333333,7.8933333333333335,1.0366666666666666,24.933999999999997,2.0,33.428,74.8,19.55,5.7,75.3,369.0
I19,11/23/2020,11:00,2.0,14.21,7.2700000000000005,7.9433333333333325,3.4899999999999998,25.00133333333333,2.0,33.522333333333336,63.6,65.33,7.0,83.0,442.0
I19,11/30/2021,11:00,4.0,16.03,8.713333333333333,8.06,4.363333333333333,24.577333333333332,2.0,33.48666666666667,63.3,66.12,5.2,14.8,528.0
I19,11/8/2021,10:00,2.0,15.283333333333333,7.4799999999999995,7.916666666666667,1.5566666666666666,24.735333333333333,2.0,33.478,60.8,75.53,5.2,42.3,503.0
I19,12/1/2020,11:00,2.0,13.950000000000001,6.696666666666666,7.973333333333334,2.4466666666666668,25.066000000000003,2.0,33.535666666666664,70.7,20.33,3.4,0.0,617.0
I19,12/15/2020,12:00,2.0,15.613333333333335,7.966666666666666,8.143333333333333,3.456666666666667,24.754333333333335,2.0,33.596000000000004,65.0,38.5,5.6,16.6,603.0
I19,12/17/2021,11:00,54.666666666666664,15.023333333333333,7.736666666666667,7.946666666666666,1.3233333333333333,24.726,141.33333333333334,33.39066666666667,62.7,62.98,5.4,23.3,542.0
I19,12/21/2020,11:00,2.0,14.093333333333334,7.706666666666667,8.026666666666666,3.9599999999999995,25.080333333333332,2.0,33.592999999999996,76.8,16.55,1.0,0.0,570.0
I19,12/21/2021,11:00,36.666666666666664,13.910000000000002,6.989999999999999,7.866666666666667,1.53,25.012,20.0,33.455000000000005,63.3,49.76,6.9,75.3,336.0
I19,12/27/2020,11:00,2.0,14.683333333333332,7.973333333333334,8.086666666666666,4.116666666666667,24.967666666666663,2.0,33.60833333333333,60.0,65.18,8.1,75.3,283.0
I19,12/27/2021,10:00,1033.3333333333333,15.026666666666666,7.846666666666667,7.986666666666667,2.5,24.68733333333333,2153.3333333333335,33.340333333333334,54.0,65.33,1.9,83.0,239.0
I19,12/7/2020,11:00,2.0,14.306666666666667,7.94,8.036666666666667,3.453333333333333,25.019000000000002,2.0,33.57066666666666,61.3,56.92,0.0,75.3,202.0
I19,12/8/2021,11:00,236.66666666666666,15.31,7.446666666666666,7.916666666666667,1.5,24.712,181.33333333333334,33.455333333333336,60.2,70.19,6.8,63.3,493.0
I19,2/1/2021,12:00,133.33333333333334,14.659999999999998,8.183333333333334,8.19,4.5,24.850333333333335,766.6666666666666,33.449333333333335,70.7,39.97,4.3,84.6,301.0
I19,2/10/2020,11:00,26.0,14.723333333333334,7.920000000000001,8.066666666666668,1.9766666666666666,24.852999999999998,38.666666666666664,33.471333333333334,54.8,78.4,4.6,66.9,149.0
I19,2/18/2020,11:00,726.6666666666666,14.816666666666668,7.963333333333334,8.01,2.9266666666666663,24.794999999999998,2153.3333333333335,33.42133333333334,60.9,70.11,6.0,56.4,686.0
I19,2/18/2021,11:00,430.0,14.523333333333333,7.506666666666667,8.096666666666666,5.096666666666667,24.910666666666668,1946.6666666666667,33.49266666666667,65.5,17.37,6.1,0.0,751.0
I19,2/22/2021,10:00,95.33333333333333,12.89,5.696666666666666,7.903333333333333,2.1133333333333333,25.333333333333332,166.0,33.60466666666667,69.5,18.29,0.0,0.0,650.0
I19,2/25/2020,12:00,2.6666666666666665,14.44,7.633333333333333,7.986666666666667,2.143333333333333,24.919999999999998,67.33333333333333,33.482,74.1,40.13,6.8,14.8,860.0
I19,2/5/2020,11:00,420.0,14.549999999999999,7.489999999999999,8.063333333333334,2.1666666666666665,24.935999999999996,900.0,33.531,57.2,14.01,0.7,75.3,625.0
I19,2/8/2021,11:00,41.333333333333336,14.410000000000002,7.659999999999999,8.133333333333333,3.296666666666667,24.968999999999998,19.333333333333332,33.535,56.6,70.31,2.2,75.3,598.0
I19,3/16/2020,11:00,5.333333333333333,16.543333333333333,8.049999999999999,8.066666666666666,3.0566666666666666,24.43466666666667,3.3333333333333335,33.45433333333333,61.9,59.45,6.8,58.3,252.0
I19,3/18/2021,11:00,84.66666666666667,11.44,4.683333333333334,7.82,0.9,25.72,1010.6666666666666,33.74666666666667,59.8,64.56,6.6,35.4,754.0
I19,3/2/2021,11:00,2.0,13.83,7.226666666666667,8.043333333333333,1.6333333333333335,25.135,2.6666666666666665,33.59366666666667,68.7,17.85,7.8,23.3,789.0
I19,3/24/2020,11:00,14.666666666666666,15.743333333333334,7.609999999999999,8.053333333333333,2.033333333333333,24.625666666666664,8.0,33.46966666666666,61.9,63.8,6.9,67.0,440.0
I19,3/24/2021,10:00,24.0,12.87,7.553333333333334,8.086666666666668,8.796666666666667,25.418666666666667,48.666666666666664,33.709333333333326,57.7,65.68,2.5,8.4,595.0
I19,3/5/2020,11:00,400.6666666666667,15.56,7.706666666666667,8.01,2.21,24.423999999999996,4720.0,33.153,67.4,62.44,9.7,48.7,821.0
I19,3/8/2021,12:00,11.333333333333334,14.933333333333332,8.91,8.246666666666668,6.62,24.847333333333335,48.666666666666664,33.52166666666667,61.0,69.07,12.0,89.0,646.0
I19,3/9/2020,10:00,10.666666666666666,15.910000000000002,8.0,8.066666666666668,1.2433333333333334,24.623666666666665,14.666666666666666,33.51266666666667,62.2,50.08,0.5,48.7,403.0
I19,4/1/2020,10:00,223.33333333333334,12.416666666666666,6.426666666666667,7.81,6.080000000000001,25.463333333333335,480.0,33.65633333333333,60.2,82.64,8.9,80.4,243.0
I19,4/1/2021,11:00,8.666666666666666,12.79,6.373333333333334,7.843333333333334,2.72,25.420666666666666,30.666666666666668,33.693999999999996,82.8,9.5,8.8,54.3,843.0
I19,4/10/2020,11:00,1200.0,15.906666666666666,8.12,8.106666666666667,3.8299999999999996,24.399333333333335,933.3333333333334,33.220666666666666,56.7,89.45,12.5,75.0,123.0
I19,4/14/2020,10:00,266.6666666666667,15.436666666666667,6.986666666666667,7.976666666666667,0.6933333333333334,24.616333333333333,986.6666666666666,33.367333333333335,64.4,69.2,10.1,47.0,574.0
I19,4/15/2021,10:00,17.333333333333332,14.373333333333333,6.686666666666667,8.046666666666667,6.376666666666666,25.084666666666664,3.3333333333333335,33.684000000000005,59.3,52.59,4.7,79.5,674.0
I19,4/20/2021,11:00,2.0,13.716666666666667,7.19,8.053333333333333,4.743333333333333,25.20266666666667,2.0,33.669999999999995,61.8,63.31,10.9,54.3,885.0
I19,4/21/2020,12:00,160.0,12.423333333333332,5.6933333333333325,7.736666666666667,2.46,25.451333333333334,940.0,33.64333333333334,66.6,59.6,9.0,51.5,981.0
I19,4/27/2021,11:00,2.0,13.036666666666667,7.126666666666668,8.066666666666666,9.353333333333333,25.358,2.0,33.684666666666665,61.8,48.21,9.3,83.0,562.0
I19,4/28/2020,11:00,1360.0,18.13,8.983333333333334,8.363333333333332,47.56,24.171999999999997,1186.6666666666667,33.618,68.8,70.98,5.9,75.3,858.0
I19,4/6/2021,11:00,299.3333333333333,12.92,5.996666666666667,7.890000000000001,4.39,25.311333333333334,226.0,33.588,62.9,66.95,6.8,42.3,830.0
I19,5/10/2021,11:00,10.666666666666666,17.313333333333333,9.113333333333333,8.333333333333334,8.793333333333335,24.450666666666667,6.666666666666667,33.711999999999996,63.1,65.85,7.7,98.3,242.0
I19,5/12/2020,10:00,26.0,14.423333333333332,5.183333333333334,7.886666666666667,2.0033333333333334,25.07466666666667,2.0,33.692,68.2,57.94,6.7,55.3,578.0
I19,5/18/2020,10:00,3.3333333333333335,17.49,7.1933333333333325,8.256666666666666,4.366666666666666,24.366,2.0,33.674,71.1,61.36,7.7,52.9,768.0
I19,5/18/2021,10:00,2.0,13.01,6.226666666666667,7.9433333333333325,2.6666666666666665,25.366,2.0,33.691,63.0,71.54,7.9,100.0,247.0
I19,5/26/2020,12:00,2.6666666666666665,16.69,5.760000000000001,8.013333333333334,3.3699999999999997,24.587666666666667,2.0,33.744,71.9,67.16,9.7,30.2,996.0
I19,5/27/2021,11:00,4.0,15.196666666666665,6.933333333333333,8.06,3.4633333333333334,24.906666666666666,2.0,33.715666666666664,64.8,59.04,8.8,19.4,923.0
I19,5/3/2021,11:00,178.0,15.200000000000001,8.75,8.23,7.576666666666665,24.897666666666666,200.66666666666666,33.666333333333334,66.9,61.13,9.5,23.3,551.0
I19,5/5/2020,11:00,136.66666666666666,14.733333333333334,6.803333333333334,8.0,24.28,25.013666666666666,1286.6666666666667,33.699000000000005,76.1,60.13,6.8,23.3,892.0
I19,6/1/2021,12:00,2.6666666666666665,16.14,8.006666666666666,8.156666666666666,4.806666666666667,24.723,9.333333333333334,33.72266666666667,66.5,69.32,9.7,79.5,984.0
I19,6/15/2021,12:00,2.0,14.873333333333333,6.4433333333333325,8.01,6.926666666666667,24.947999999999997,2.0,33.659666666666666,76.4,58.89,7.1,75.3,936.0
I19,6/16/2020,11:00,2.0,15.126666666666667,7.12,8.036666666666667,4.296666666666667,24.998333333333335,2.0,33.81333333333333,66.9,69.25,10.2,92.3,804.0
I19,6/2/2020,11:00,2.0,12.963333333333333,6.1933333333333325,7.91,2.6466666666666665,25.365,2.0,33.67633333333333,69.7,69.19,8.4,65.5,826.0
I19,6/22/2021,11:00,2.0,17.28,7.803333333333334,8.18,4.6000000000000005,24.393,2.0,33.632333333333335,70.6,69.04,10.8,75.3,490.0
I19,6/23/2020,11:00,30.666666666666668,13.606666666666667,5.84,7.919999999999999,4.136666666666667,25.180999999999997,10.0,33.618,69.7,74.0,9.3,92.3,520.0
I19,6/29/2021,12:00,2.0,18.26,8.01,8.17,3.6633333333333336,24.165999999999997,2.0,33.644,68.3,74.76,10.9,92.3,874.0
I19,6/30/2020,11:00,35.333333333333336,16.993333333333332,8.253333333333334,8.113333333333335,3.4933333333333336,24.504,28.666666666666668,33.68666666666667,69.5,59.17,9.0,92.3,540.0
I19,6/8/2021,10:00,24.666666666666668,17.686666666666667,9.61,8.276666666666666,2.81,24.311000000000003,8.0,33.64566666666667,63.9,62.39,2.3,90.7,325.0
I19,6/9/2020,12:00,2.0,14.266666666666666,6.506666666666667,7.956666666666667,1.6366666666666667,25.14033333333333,2.0,33.73833333333334,92.5,8.18,11.4,23.3,1044.0
I19,7/12/2021,12:00,2.0,19.5,7.716666666666666,8.196666666666667,1.2766666666666666,23.844333333333335,2.0,33.659333333333336,72.8,67.05,9.3,54.3,903.0
I19,7/13/2020,11:00,47.333333333333336,16.353333333333335,8.526666666666666,8.213333333333333,5.286666666666666,24.651333333333337,46.0,33.704,73.8,69.26,7.9,31.8,857.0
I19,7/21/2020,11:00,4.0,13.493333333333334,5.746666666666667,7.960000000000001,3.42,25.328,2.6666666666666665,33.771,72.8,63.41,6.2,63.3,632.0
I19,7/21/2021,13:00,2.0,15.606666666666667,8.583333333333334,8.143333333333333,2.6466666666666665,24.698666666666668,2.0,33.52733333333334,77.3,62.53,10.2,42.3,868.0
I19,7/26/2021,12:00,2.0,16.66,7.716666666666666,8.123333333333333,5.173333333333333,24.429666666666666,2.0,33.50133333333333,72.2,74.42,6.8,100.0,188.0
I19,7/28/2020,11:00,44.666666666666664,14.290000000000001,8.016666666666667,8.08,4.263333333333333,25.069333333333333,20.0,33.641333333333336,71.4,69.27,9.0,88.9,871.0
I19,7/6/2020,11:00,2.0,17.926666666666666,8.273333333333333,8.213333333333333,2.016666666666667,24.258,2.0,33.65533333333334,71.7,71.24,8.2,23.3,901.0
I19,7/6/2021,12:00,2.0,15.946666666666667,7.663333333333333,8.073333333333332,3.28,24.64033333333333,2.0,33.56366666666667,70.6,63.6,11.8,30.2,981.0
I19,8/11/2020,12:00,2.0,14.916666666666666,7.4433333333333325,8.113333333333332,6.859999999999999,24.907,2.0,33.59866666666667,72.8,65.31,11.8,42.3,916.0
I19,8/17/2020,10:00,2.0,20.823333333333334,7.456666666666667,8.203333333333333,1.9733333333333334,23.515666666666664,2.0,33.65866666666667,74.2,77.41,5.4,75.3,298.0
I19,8/17/2021,12:00,2.0,18.709999999999997,8.286666666666667,8.15,3.4033333333333338,24.020333333333337,2.0,33.61966666666667,74.7,72.54,7.4,88.9,722.0
I19,8/2/2021,13:00,2.0,13.573333333333332,6.3933333333333335,8.003333333333334,3.81,25.151666666666667,2.0,33.559333333333335,78.1,53.19,14.2,23.3,929.0
I19,8/24/2021,11:00,4.666666666666667,15.693333333333333,7.466666666666666,8.076666666666666,3.26,24.725666666666665,2.0,33.586999999999996,75.4,60.36,7.9,23.3,656.0
I19,8/27/2020,11:00,2.0,14.0,7.1433333333333335,7.966666666666666,1.9033333333333335,25.01,2.0,33.47933333333334,80.8,57.5,11.5,14.8,733.0
I19,8/31/2020,10:00,2.0,15.270000000000001,8.453333333333333,8.086666666666666,4.586666666666667,24.72,2.0,33.468333333333334,71.0,70.41,4.5,86.4,385.0
I19,8/31/2021,12:00,56.0,14.756666666666668,7.506666666666667,7.993333333333333,4.873333333333334,24.917,56.0,33.586333333333336,70.6,72.26,5.5,100.0,260.0
I19,8/4/2020,11:00,870.0,17.25,8.486666666666666,8.203333333333333,3.8866666666666667,24.332000000000004,3726.6666666666665,33.53766666666667,68.3,78.14,6.7,84.6,568.0
I19,8/9/2021,10:00,2.0,16.80666666666667,8.573333333333332,8.110000000000001,2.533333333333333,24.447999999999997,4.0,33.559333333333335,72.0,68.12,5.3,23.3,585.0
I19,9/13/2021,11:00,2.0,14.606666666666667,6.6433333333333335,7.886666666666667,1.22,24.888666666666666,2.0,33.49100000000001,73.4,66.38,12.7,23.3,669.0
I19,9/14/2020,10:00,2.0,17.87,7.75,8.126666666666667,0.34,24.305666666666667,2.0,33.701,74.8,66.88,3.6,48.7,453.0
I19,9/21/2020,12:00,2.0,16.650000000000002,7.936666666666667,8.06,2.6033333333333335,24.397333333333336,2.0,33.452666666666666,75.2,61.75,8.8,23.3,781.0
I19,9/22/2021,11:00,2.0,16.27,8.160000000000002,8.040000000000001,2.6266666666666665,24.512,2.0,33.483000000000004,80.4,54.24,12.6,8.4,656.0
I19,9/28/2020,11:00,2.0,18.02,7.496666666666666,8.09,2.013333333333333,24.076666666666668,2.0,33.455,75.4,66.37,7.7,23.3,699.0
I19,9/28/2021,11:00,68.66666666666667,15.75,8.513333333333334,7.98,7.596666666666667,24.581999999999997,67.33333333333333,33.413000000000004,68.6,68.97,6.0,100.0,208.0
I19,9/7/2021,11:00,1260.0,18.343333333333334,8.12,8.07,1.5633333333333332,24.001333333333335,320.0,33.455000000000005,74.9,68.53,5.6,67.6,584.0
I19,9/8/2020,11:00,2033.3333333333333,18.623333333333335,8.116666666666667,8.146666666666667,2.4499999999999997,23.907333333333337,4000.0,33.41833333333333,72.5,78.73,6.3,100.0,161.0
I20,11/4/2020,8:00,2.0,15.706666666666669,6.826666666666667,8.11,1.43,24.671000000000003,2.0,33.550000000000004,61.9,88.73,4.6,78.8,225.0
I20,11/4/2021,9:00,2.0,15.479999999999999,7.153333333333333,7.88,0.8533333333333334,24.665666666666667,2.0,33.47666666666667,57.9,89.81,5.8,93.6,82.0
I20,2/10/2021,9:00,2.6666666666666665,13.153333333333334,6.62,8.04,0.9866666666666667,25.260333333333335,2.0,33.58566666666667,60.3,62.36,3.3,68.0,304.0
I20,2/13/2020,9:00,2.0,14.71,7.513333333333333,8.026666666666667,0.8133333333333334,24.866333333333333,2.0,33.48733333333333,55.5,60.34,1.1,30.2,406.0
I20,5/28/2020,8:00,2.0,14.69,6.263333333333333,7.993333333333333,1.18,24.969333333333335,2.0,33.69433333333333,65.3,75.94,4.0,100.0,161.0
I20,5/6/2021,8:00,2.0,13.603333333333333,6.966666666666666,8.003333333333334,2.78,25.226333333333333,2.0,33.701,60.3,79.29,3.1,100.0,109.0
I20,8/24/2020,9:00,2.0,17.316666666666666,7.313333333333333,8.103333333333333,2.0433333333333334,24.263333333333335,2.0,33.59866666666667,76.0,81.48,7.4,100.0,169.0
I20,8/4/2021,9:00,2.0,13.656666666666666,7.383333333333333,7.993333333333333,1.3433333333333335,25.121333333333336,2.0,33.558,68.5,77.7,4.3,88.9,337.0
I21,11/4/2020,9:00,2.0,16.44666666666667,7.19,8.14,1.86,24.498,2.0,33.52766666666667,65.4,77.69,5.1,42.3,427.0
I21,11/4/2021,9:00,2.0,14.88,7.16,7.876666666666666,0.9366666666666665,24.783666666666665,2.0,33.458999999999996,57.9,89.81,5.8,93.6,82.0
I21,2/10/2021,9:00,2.0,13.42,6.553333333333334,8.06,0.79,25.220333333333333,2.0,33.60066666666666,60.3,62.36,3.3,68.0,304.0
I21,2/13/2020,9:00,2.0,14.486666666666666,7.493333333333333,8.033333333333333,0.8933333333333334,24.93466666666667,2.0,33.514,55.5,60.34,1.1,30.2,406.0
I21,5/28/2020,9:00,2.0,14.520000000000001,6.333333333333333,8.016666666666667,1.3766666666666667,25.00266666666667,2.0,33.679,67.3,72.24,5.0,76.5,503.0
I21,5/6/2021,9:00,2.0,13.386666666666668,6.73,7.996666666666667,2.563333333333333,25.241,2.0,33.65866666666667,60.8,77.71,2.8,98.3,344.0
I21,8/24/2020,9:00,2.0,17.293333333333333,7.483333333333333,8.133333333333335,1.5999999999999999,24.271333333333335,2.0,33.59133333333333,76.0,81.48,7.4,100.0,169.0
I21,8/4/2021,9:00,2.0,13.213333333333333,7.173333333333333,7.996666666666666,3.3833333333333333,25.222333333333335,2.0,33.559333333333335,68.5,77.7,4.3,88.9,337.0
I22,11/4/2020,10:00,2.0,16.106666666666666,7.29,8.123333333333333,2.1466666666666665,24.525666666666666,2.0,33.45166666666666,71.8,62.73,7.6,23.3,581.0
I22,11/4/2021,10:00,2.0,14.719999999999999,7.140000000000001,7.87,1.01,24.828,2.0,33.467666666666666,58.8,87.54,2.3,83.0,271.0
I22,2/10/2021,10:00,2.0,14.18,7.4799999999999995,8.136666666666668,1.4966666666666668,25.016666666666666,7.333333333333333,33.535000000000004,60.4,55.81,3.9,89.0,237.0
I22,2/13/2020,10:00,2.0,14.206666666666665,7.44,8.026666666666666,1.3333333333333333,24.994,7.333333333333333,33.513,60.1,53.17,1.0,30.2,596.0
I22,5/28/2020,9:00,2.0,14.036666666666667,5.933333333333334,7.9799999999999995,2.1966666666666668,25.135,2.0,33.699000000000005,67.3,72.24,5.0,76.5,503.0
I22,5/6/2021,9:00,2.0,13.773333333333333,7.260000000000001,8.040000000000001,4.136666666666667,25.19633333333333,2.0,33.693333333333335,60.8,77.71,2.8,98.3,344.0
I22,8/24/2020,10:00,2.0,17.62,7.763333333333333,8.16,2.47,24.209,2.0,33.583333333333336,77.1,78.93,8.7,98.3,365.0
I22,8/4/2021,10:00,2.0,13.113333333333335,7.153333333333333,8.01,4.023333333333333,25.213333333333335,2.0,33.52033333333333,70.6,72.16,7.3,67.6,598.0
I23,11/4/2020,10:00,2.0,16.523333333333333,7.53,8.146666666666667,2.2133333333333334,24.43766666666667,2.0,33.455999999999996,71.8,62.73,7.6,23.3,581.0
I23,11/4/2021,10:00,2.0,15.219999999999999,7.21,7.883333333333333,1.4533333333333334,24.734333333333336,2.0,33.470666666666666,58.8,87.54,2.3,83.0,271.0
I23,2/10/2021,10:00,176.0,14.213333333333333,7.6499999999999995,8.15,2.4566666666666666,24.989666666666665,606.6666666666666,33.50866666666667,60.4,55.81,3.9,89.0,237.0
I23,2/13/2020,10:00,13.333333333333334,14.156666666666666,7.276666666666666,8.013333333333334,1.7633333333333334,24.983666666666664,36.666666666666664,33.48666666666667,60.1,53.17,1.0,30.2,596.0
I23,5/28/2020,9:00,2.0,14.173333333333334,6.1000000000000005,7.983333333333333,2.026666666666667,25.102333333333334,2.0,33.672666666666665,67.3,72.24,5.0,76.5,503.0
I23,5/6/2021,9:00,4.666666666666667,14.39,7.896666666666666,8.09,6.6499999999999995,25.072333333333333,2.0,33.68866666666667,60.8,77.71,2.8,98.3,344.0
I23,8/24/2020,10:00,2.0,18.483333333333334,8.44,8.213333333333333,3.5766666666666667,24.026,2.0,33.584,77.1,78.93,8.7,98.3,365.0
I23,8/4/2021,10:00,2.0,13.31,6.8933333333333335,7.989999999999999,8.87,25.256666666666664,2.0,33.629,70.6,72.16,7.3,67.6,598.0
I24,1/13/2020,11:00,339.3333333333333,14.969999999999999,7.56,8.09,2.17,24.76533333333333,1333.3333333333333,33.42633333333333,59.3,64.07,6.9,30.2,587.0
I24,1/13/2021,11:00,2.6666666666666665,13.729999999999999,7.513333333333333,8.086666666666666,3.0733333333333337,25.128333333333334,10.0,33.55866666666667,68.8,20.78,0.0,54.3,589.0
I24,1/19/2021,12:00,2.0,14.676666666666668,7.3999999999999995,8.13,0.63,24.941999999999997,3.3333333333333335,33.57333333333333,70.0,17.5,15.6,75.3,117.0
I24,1/2/2020,11:00,280.0,15.313333333333333,7.703333333333333,8.18,1.3433333333333335,24.644666666666666,973.3333333333334,33.36766666666667,62.2,59.05,3.6,47.6,578.0
I24,1/21/2020,13:00,790.6666666666666,15.209999999999999,7.88,8.106666666666667,1.8433333333333335,24.680666666666667,310.0,33.38366666666667,59.5,79.2,6.8,60.3,347.0
I24,1/27/2021,11:00,156.66666666666666,13.76,6.78,8.133333333333333,1.47,25.126666666666665,327.3333333333333,33.56333333333333,57.9,43.44,5.4,54.3,631.0
I24,1/28/2020,12:00,5.333333333333333,15.466666666666667,7.9799999999999995,8.11,2.776666666666667,24.726,2.0,33.516333333333336,71.0,44.3,6.7,23.3,707.0
I24,1/5/2021,12:00,2.0,13.94,6.866666666666667,8.033333333333333,2.25,25.124666666666666,2.0,33.608666666666664,58.3,72.54,8.1,75.3,536.0
I24,1/7/2020,11:00,52.666666666666664,15.073333333333332,7.453333333333333,8.1,1.67,24.758666666666667,4.0,33.447,69.8,21.93,3.9,42.3,622.0
I24,10/11/2021,11:00,2.0,15.346666666666666,7.61,7.956666666666667,2.5733333333333337,24.66633333333333,2.0,33.412,67.5,69.3,11.1,94.9,199.0
I24,10/13/2020,12:00,2.0,16.433333333333334,6.883333333333333,7.983333333333333,2.1466666666666665,24.468999999999998,2.0,33.48066666666667,91.4,23.29,8.3,0.0,764.0
I24,10/20/2020,12:00,2.0,16.773333333333333,7.05,8.013333333333334,2.22,24.363,2.0,33.437000000000005,73.1,61.82,8.7,23.3,714.0
I24,10/20/2021,11:00,3.3333333333333335,16.136666666666667,7.69,8.073333333333332,1.39,24.545,4.666666666666667,33.48166666666666,66.4,57.37,6.4,42.3,617.0
I24,10/27/2021,11:00,2.0,14.280000000000001,7.066666666666666,7.916666666666667,1.2433333333333334,24.941000000000003,2.0,33.46866666666667,72.5,35.43,3.4,0.0,595.0
I24,10/28/2020,11:00,2.0,15.959999999999999,6.063333333333333,7.956666666666666,1.9400000000000002,24.574,2.6666666666666665,33.46333333333333,72.0,16.07,0.0,0.0,566.0
I24,10/4/2021,12:00,2.0,16.706666666666667,8.200000000000001,8.046666666666667,3.1300000000000003,24.367,2.0,33.42433333333333,74.9,58.58,5.8,83.0,258.0
I24,10/5/2020,11:00,3.3333333333333335,18.186666666666667,7.846666666666667,8.090000000000002,3.67,24.05033333333333,2.6666666666666665,33.46633333333333,83.8,35.32,4.7,42.3,670.0
I24,11/11/2020,11:00,4.666666666666667,14.393333333333333,6.246666666666666,7.97,1.4366666666666668,24.953999999999997,253.33333333333334,33.51266666666667,64.4,40.83,4.0,8.4,669.0
I24,11/16/2021,11:00,2.0,15.856666666666667,8.450000000000001,8.006666666666666,3.203333333333333,24.631666666666664,2.0,33.50866666666667,60.2,81.59,4.8,75.3,367.0
I24,11/17/2020,12:00,2.0,14.463333333333333,7.146666666666666,7.96,2.9766666666666666,24.96666666666667,2.0,33.54933333333333,78.6,29.3,5.3,23.3,659.0
I24,11/2/2020,12:00,2.0,17.073333333333334,7.453333333333333,8.176666666666668,2.81,24.332333333333334,2.6666666666666665,33.48433333333333,72.5,63.28,6.1,23.3,681.0
I24,11/2/2021,12:00,2.0,15.589999999999998,7.72,7.993333333333332,3.47,24.647000000000002,2.0,33.452666666666666,64.7,72.65,12.2,75.3,612.0
I24,11/22/2021,11:00,2.0,14.700000000000001,7.293333333333333,7.933333333333334,1.2933333333333332,24.830666666666662,2.0,33.437333333333335,81.8,12.48,9.3,72.7,406.0
I24,11/23/2020,11:00,2.0,14.396666666666667,7.023333333333333,7.956666666666667,2.7566666666666664,24.968999999999998,2.0,33.532666666666664,63.6,65.33,7.0,83.0,442.0
I24,11/30/2021,11:00,2.0,16.336666666666666,8.423333333333332,8.053333333333333,1.9466666666666665,24.52333333333333,2.0,33.50899999999999,63.3,66.12,5.2,14.8,528.0
I24,11/8/2021,10:00,2.0,15.520000000000001,7.303333333333334,7.93,1.2966666666666666,24.673333333333332,2.0,33.467999999999996,60.8,75.53,5.2,42.3,503.0
I24,12/1/2020,11:00,2.0,14.036666666666667,6.59,7.989999999999999,2.1633333333333336,25.052333333333333,2.0,33.541999999999994,70.7,20.33,3.4,0.0,617.0
I24,12/15/2020,13:00,2.0,15.44,7.669999999999999,8.13,2.44,24.79733333333333,2.0,33.60066666666666,66.4,33.34,7.0,14.8,578.0
I24,12/17/2021,12:00,2.6666666666666665,15.030000000000001,7.446666666666666,7.946666666666666,1.3,24.75333333333333,2.0,33.42766666666667,63.0,64.09,8.5,23.3,571.0
I24,12/21/2020,11:00,2.0,14.04,7.28,8.01,2.9966666666666666,25.089,2.0,33.589,76.8,16.55,1.0,0.0,570.0
I24,12/21/2021,11:00,22.0,14.136666666666665,7.096666666666667,7.926666666666667,1.7233333333333334,24.957333333333334,60.0,33.446333333333335,63.3,49.76,6.9,75.3,336.0
I24,12/27/2020,11:00,2.0,14.673333333333332,7.859999999999999,8.076666666666666,3.533333333333333,24.969333333333335,3.3333333333333335,33.607,60.0,65.18,8.1,75.3,283.0
I24,12/27/2021,10:00,88.0,14.839999999999998,7.523333333333333,7.966666666666666,1.9633333333333336,24.721666666666664,166.66666666666666,33.333,54.0,65.33,1.9,83.0,239.0
I24,12/7/2020,11:00,2.0,14.446666666666667,7.786666666666666,8.033333333333333,2.9800000000000004,24.986666666666668,2.0,33.568333333333335,61.3,56.92,0.0,75.3,202.0
